muni_id,use_code,use_desc,luc,desc,broad
165,093,Unknown,,#N/A,"Tax-exempt, public, charitable, institutional"
151,093,Mixed use Comm/exempt  with Exempt being dominant,,#N/A,"Tax-exempt, public, charitable, institutional"
139,093,Mixed use Church and Health (yoga studio),,#N/A,"Tax-exempt, public, charitable, institutional"
344,093,Lodge,,#N/A,"Tax-exempt, public, charitable, institutional"
137,0930,Mixed Use - Commercial Exemption,,#N/A,"Tax-exempt, public, charitable, institutional"
163,0931,"Improved, Selectmen or City Council",,#N/A,"Tax-exempt, public, charitable, institutional"
309,0934,"exempt, commercial and industrial",,#N/A,"Tax-exempt, public, charitable, institutional"
163,0934,"Improved, Education",,#N/A,"Tax-exempt, public, charitable, institutional"
343,0938,"Mixed Use (Primarily Exempt, some Residential, some Recreational)",091,Mixed-use -- tax-exempt with residential,Residential
31,094,EXEPMT/CELL ANT,,#N/A,"Tax-exempt, public, charitable, institutional"
100,094,"Mixed Use (Primarily Exempt, Some Industrial)",,#N/A,"Tax-exempt, public, charitable, institutional"
128,094,Multi-use - Exempt/Educational,,#N/A,"Tax-exempt, public, charitable, institutional"
244,094,Mass Highway Dept,,#N/A,"Tax-exempt, public, charitable, institutional"
54,094,Mixed use exempt and industrial,,#N/A,"Tax-exempt, public, charitable, institutional"
78,094,"Mixed Use (Primarily non-taxable, some industrial)",,#N/A,"Tax-exempt, public, charitable, institutional"
305,094,EX/COMM/IND,,#N/A,"Tax-exempt, public, charitable, institutional"
185,094,WAREHOUSE,,#N/A,"Tax-exempt, public, charitable, institutional"
157,094,Cell towers on exempt land,,#N/A,"Tax-exempt, public, charitable, institutional"
70,094,"Mixed Use (Primarily Tax Exempt, some Industrial)",,#N/A,"Tax-exempt, public, charitable, institutional"
5,094,Exempt/ Industrial,,#N/A,"Tax-exempt, public, charitable, institutional"
163,094,"Mixed Use exempt/industrial, primarily exempt",,#N/A,"Tax-exempt, public, charitable, institutional"
151,094,Unknown,,#N/A,"Tax-exempt, public, charitable, institutional"
158,094,mixed use. Exempt property w/industrial taxable component (monopoles on town land),,#N/A,"Tax-exempt, public, charitable, institutional"
139,094,Elementary Level (Educational Private),,#N/A,"Tax-exempt, public, charitable, institutional"
74,094,"Mixed use Exempt, Industrial",,#N/A,"Tax-exempt, public, charitable, institutional"
37,094,Cell tower on municipal land,,#N/A,"Tax-exempt, public, charitable, institutional"
100,0940,School and Industrial Building,,#N/A,"Tax-exempt, public, charitable, institutional"
137,0940,Mixed Use - Industrial Exemption,,#N/A,"Tax-exempt, public, charitable, institutional"
271,0943,Mixed Use Exempt C,,#N/A,"Tax-exempt, public, charitable, institutional"
343,0943,Imputed - Mixed Use (Primarily Exempt),,#N/A,"Tax-exempt, public, charitable, institutional"
271,094R,Mixed Use Exempt R,,#N/A,"Tax-exempt, public, charitable, institutional"
73,0956,MIXED USE EXEMPT,,#N/A,"Tax-exempt, public, charitable, institutional"
122,0960,mixed use church,,#N/A,"Tax-exempt, public, charitable, institutional"
167,0961,RES TYPE EXEMPT,905,Other exempt housing,Residential
298,097,"IMPUTED - Mixed Use (Primarily Exempt, Some Agricultural)",,#N/A,"Tax-exempt, public, charitable, institutional"
205,097,Other,,#N/A,"Tax-exempt, public, charitable, institutional"
13,097,"IMPUTED - Mixed Use (Primarily Exempt, Some Agricultural)",,#N/A,"Tax-exempt, public, charitable, institutional"
139,098,"Vacant, Selectmen or City Council, Other City or Town (Municipal)",,#N/A,"Tax-exempt, public, charitable, institutional"
77,099,Mixed Use (Primarily Tax Exempt),,#N/A,"Tax-exempt, public, charitable, institutional"
336,1000,Unknown [IMPUTED],,#N/A,Other/Unknown
334,1000,1000,,#N/A,Other/Unknown
197,1001,Planned Development,,#N/A,Other/Unknown
0,101,Single Family Residential,101,Single-family,Residential
0,1010,Single Family Residential,101,Single-family,Residential
8,1011,Single Family - NL,101,Single-family,Residential
52,1011,SINGLE WITH IN-LAW,101A,Single-family with ADU,Residential
298,1011,Single family,101,Single-family,Residential
56,1011,SFR (NL) R,101,Single-family,Residential
104,1011,SFR - NO LAND,101,Single-family,Residential
310,1011,Single Family Residential,101,Single-family,Residential
325,1011,SFR (NL),101,Single-family,Residential
332,1011,SFR,101,Single-family,Residential
67,1011,Municipal - unknown,100,Unknown residential,Residential
342,1011,Single Family Residential,101,Single-family,Residential
170,1011,Single Family No Land,101,Single-family,Residential
295,1011,SFR INLAW/ RSTR 2ND UNIT,101A,Single-family with ADU,Residential
221,1011,IMPUTED - Single Family Residential,101,Single-family,Residential
160,1011,SFR (NL),101,Single-family,Residential
132,1011,Single Family Residential,101,Single-family,Residential
296,1011,Imputed - Single Family Residence,101,Single-family,Residential
211,1011,SFR (NL),101,Single-family,Residential
206,1011,SINGLE FAM (NL),101,Single-family,Residential
15,1011,IMPUTED - Single Family Residential,101,Single-family,Residential
218,1011,Single family with an in-law apartment,101A,Single-family with ADU,Residential
182,1011,SFR (NL) R,101,Single-family,Residential
102,1011,Single Family Residential with In-Law Apartment,101A,Single-family with ADU,Residential
125,1011,Single Family with In-law Apartment,101A,Single-family with ADU,Residential
55,1012,OCN FT,101,Single-family,Residential
103,1012,Single Family with In Law,101A,Single-family with ADU,Residential
104,1012,OCEAN FRONT,101,Single-family,Residential
109,1012,IMPUTED - Single Family Residential,101,Single-family,Residential
351,1012,OCEAN FRONT,101,Single-family,Residential
271,1012,SFD - Oceanfront,101,Single-family,Residential
243,1012,Single Fam Ocean Front,101,Single-family,Residential
252,1012,Single Family Ocean front,101,Single-family,Residential
325,1012,OCN FT,101,Single-family,Residential
225,1012,SFR Inlaw MDL-0,101A,Single-family with ADU,Residential
169,1012,Single Family Waterfront,101,Single-family,Residential
197,1012,Single Family EXCVIE,101,Single-family,Residential
290,1012,SFR W ACCESSORY APT,101A,Single-family with ADU,Residential
294,1012,Single Family Residential,101,Single-family,Residential
179,1012,Single Family with In-Law Apartment,101A,Single-family with ADU,Residential
161,1012,Dwelling with Accessory Apartment,101A,Single-family with ADU,Residential
211,1012,COM OF MASS-NON RMB,100,Unknown residential,Residential
206,1012,OCN FT,101,Single-family,Residential
107,1012,Single Family Ocean,101,Single-family,Residential
182,1012,SINGLE FAM / IN-LAW,101A,Single-family with ADU,Residential
116,1012,Single Family Residential,101,Single-family,Residential
38,1012,Single Family Residential,101,Single-family,Residential
257,1012,Single Family on Water,101,Single-family,Residential
135,1012,Single Family w/ In-Law Apartment,101A,Single-family with ADU,Residential
224,1012,Single Family Condo,101,Single-family,Residential
7,1013,Single Family Residential,101,Single-family,Residential
298,1013,SFR water,101,Single-family,Residential
79,1013,Bungalow,101,Single-family,Residential
73,1013,SFR WATER,101,Single-family,Residential
84,1013,SFR Water,101,Single-family,Residential
87,1013,Use code not known or nor provided.,101,Single-family,Residential
56,1013,RESIDNTL,101,Single-family,Residential
103,1013,Single Family Waterfront,101,Single-family,Residential
104,1013,SFR WATER,101,Single-family,Residential
140,1013,Single Family Residence,101,Single-family,Residential
122,1013,Single Family Residential,101,Single-family,Residential
167,1013,Single Family Residential - Water,101,Single-family,Residential
222,1013,denotes water front,101,Single-family,Residential
227,1013,SFR WATER MDL-01,101,Single-family,Residential
351,1013,SFR WATER MDL-,101,Single-family,Residential
271,1013,SFD - Waterfront,101,Single-family,Residential
238,1013,IMPUTED - Single Family Residential,101,Single-family,Residential
306,1013,Residential Waterfront,101,Single-family,Residential
282,1013,Unknown,101,Single-family,Residential
315,1013,IMPUTED - Single Family Residential,101,Single-family,Residential
325,1013,SFR WATER,101,Single-family,Residential
350,1013,Single Family (WF),101,Single-family,Residential
332,1013,SFR WATER MDL-01,101,Single-family,Residential
67,1013,SFR WATER  MDL-01,101,Single-family,Residential
342,1013,Single Family Residential,101,Single-family,Residential
11,1013,Singe Family Home on Water Front,101,Single-family,Residential
279,1013,Single Family,101,Single-family,Residential
225,1013,SFR Water,101,Single-family,Residential
276,1013,Single Family Residential - With Waterfront,101,Single-family,Residential
169,1013,Single Family Riverfront,101,Single-family,Residential
170,1013,Single Family Water,101,Single-family,Residential
99,1013,Single Family,101,Single-family,Residential
283,1013,IMPUTED -Single Family Residential,101,Single-family,Residential
275,1013,Single family with attached commercial,101M,Mixed-use -- single-family,Residential
197,1013,Sinfle Family Water Front,101,Single-family,Residential
348,1013,Sfr Water,101,Single-family,Residential
290,1013,SFR WATER M01,101,Single-family,Residential
294,1013,Single Family Residential,101,Single-family,Residential
141,1013,"Single Family, table 3",101,Single-family,Residential
339,1013,SFR WATER,101,Single-family,Residential
160,1013,SFR WATER,101,Single-family,Residential
280,1013,Single family - waterfront,101,Single-family,Residential
287,1013,SINGLE FAMILY WATER,101,Single-family,Residential
296,1013,Imputed - Single Family Residence,101,Single-family,Residential
211,1013,SFR WATER,101,Single-family,Residential
228,1013,Residential camp,100,Unknown residential,Residential
235,1013,Waterfront,101,Single-family,Residential
206,1013,SFR WATER  MDL-01,101,Single-family,Residential
15,1013,IMPUTED - Single Family Residential,101,Single-family,Residential
107,1013,Single Family Waterfront,101,Single-family,Residential
17,1013,SFR WATER,101,Single-family,Residential
64,1013,SINGLE FAM MDL R,101,Single-family,Residential
115,1013,IMPUTED - Single Family Residential,101,Single-family,Residential
153,1013,waterfront,101,Single-family,Residential
182,1013,SINGLE FAM / RETREAT LOT,101,Single-family,Residential
89,1013,Single Family Residential,101,Single-family,Residential
116,1013,Single Family Residential,101,Single-family,Residential
125,1013,Single Family Waterfront,101,Single-family,Residential
117,1013,"SINGLE FAMILY WATERFRONT

",101,Single-family,Residential
38,1013,Single Family Residential,101,Single-family,Residential
257,1013,Single Family on Water,101,Single-family,Residential
135,1013,Single Family Water Front,101,Single-family,Residential
80,1013,SFR WATER,101,Single-family,Residential
146,1013,other,100,Unknown residential,Residential
186,1013,waterfront,101,Single-family,Residential
55,1014,IMPUTED - Single Family Residential,101,Single-family,Residential
159,1014,Residential â€“ Golf Course,101M,Mixed-use -- single-family,Residential
167,1014,Single Family Residential - In-Law,101A,Single-family with ADU,Residential
351,1014,SFR GOLF,101M,Mixed-use -- single-family,Residential
271,1014,SFD - Golf,101M,Mixed-use -- single-family,Residential
325,1014,SFR GOLF,101M,Mixed-use -- single-family,Residential
49,1014,SINGLE FAM W/AUXILIARY APT,101A,Single-family with ADU,Residential
169,1014,SFR GOLF,101M,Mixed-use -- single-family,Residential
99,1014,Single Family,101,Single-family,Residential
275,1014,Single family with attached industrial,101M,Mixed-use -- single-family,Residential
197,1014,Affordable,101,Single-family,Residential
293,1014,SF WITH IN-LAW,101A,Single-family with ADU,Residential
50,1014,Single family 40B- low income,101,Single-family,Residential
296,1014,Imputed - Single Family Residence,101,Single-family,Residential
211,1014,SFR GOLF,101M,Mixed-use -- single-family,Residential
247,1014,RESIDENTL,101,Single-family,Residential
206,1014,SFR GOLF,101M,Mixed-use -- single-family,Residential
182,1014,SINGLE FAM / AFFORDABLE,101,Single-family,Residential
18,1014,SINGLE FAMILY W/ IN-LAW,101A,Single-family with ADU,Residential
79,1015,Bungalow,101,Single-family,Residential
173,1015,Single Family Residential with Inlaw Apartment,101A,Single-family with ADU,Residential
271,1015,SFD w/ In Law,101A,Single-family with ADU,Residential
243,1015,Single Fam in Law,101A,Single-family with ADU,Residential
244,1015,single family with in-law,101A,Single-family with ADU,Residential
169,1015,SFR/IN LAW,101A,Single-family with ADU,Residential
197,1015,Historic Preservation 01,101,Single-family,Residential
182,1015,SF Accessory Apt,101A,Single-family with ADU,Residential
243,1016,ONE FAMILY W/DAYCARE,101M,Mixed-use -- single-family,Residential
310,1017,Single Family with in-law,101A,Single-family with ADU,Residential
315,1017,IMPUTED - Single Family Residential,101,Single-family,Residential
139,1017,"Accessory use, indicating an in-law or apartment or similar setup",101A,Single-family with ADU,Residential
315,1018,IMPUTED - Single Family Residential,101,Single-family,Residential
197,1018,Single Family HOST,101,Single-family,Residential
259,101A,Other,101,Single-family,Residential
240,101A,Single Family,101,Single-family,Residential
82,101A,Single Fam - Affordable,101,Single-family,Residential
279,101A,Single Family,101,Single-family,Residential
206,101A,SFR WATER  MDL-00,101,Single-family,Residential
197,101B,Single Family 40B,101,Single-family,Residential
145,101B,40B Deed Restriction,101,Single-family,Residential
85,101C,ONE FAM,101,Single-family,Residential
271,101C,SFD - Commercial,101,Single-family,Residential
325,101C,SINGLE FAM  MDL-94,101,Single-family,Residential
160,101C,Other - Stores/Apt Com,101M,Mixed-use -- single-family,Residential
64,101C,SINGLE FAM C,101,Single-family,Residential
226,101C,Single Family Residential,101,Single-family,Residential
197,101F,Single Family CR,101,Single-family,Residential
99,101H,Single Family,101,Single-family,Residential
197,101H,HFH Single Family,101,Single-family,Residential
56,101I,SINGLE FAM MDL R,101,Single-family,Residential
211,101I,Single Fam  MDL-96,101,Single-family,Residential
182,101I,SINGLE FAM MDL R,101,Single-family,Residential
351,101M,SFR W-INLAW,101A,Single-family with ADU,Residential
346,101M,Single Family Residence,101,Single-family,Residential
149,101M,Single Family Residential,101,Single-family,Residential
1,101R,Single family home,101,Single-family,Residential
329,101R,Conventional,101,Single-family,Residential
293,101T,SINGLE FAM M02,101,Single-family,Residential
56,101U,SINGLE FAM MDL R,101,Single-family,Residential
182,101U,SINGLE FAM MDL R,101,Single-family,Residential
8,101V,Single Family - Vacant,100,Unknown residential,Residential
55,101V,SINGLE FAM  MDL-00,101,Single-family,Residential
85,101V,ONE FAM,101,Single-family,Residential
56,101V,SINGLE FAM MDL R,101,Single-family,Residential
120,101V,Single Family Residential Vacant,120,Residential open space,Residential
140,101V,Single Family Residence,101,Single-family,Residential
230,101V,SINGLE FAMILY VACANT,120,Residential open space,Residential
335,101V,IMPUTED - Single Family Residential,101,Single-family,Residential
325,101V,SINGLE FAM  MDL-00,101,Single-family,Residential
67,101V,Residential - Vacant,120,Residential open space,Residential
